date,stat,pitcher,name,book,line,over_dec,under_dec
2026-08-04,outs,Ryan Weathers,ryan weathers,draftkings,17.5,1.6757,2.11
2026-08-04,outs,Ryan Weathers,ryan weathers,fanduel,17.5,1.6757,2.1
2026-08-04,outs,Sean Manaea,sean manaea,betmgm,16.5,1.8333,1.9091
2026-08-04,outs,Sean Manaea,sean manaea,bovada,16.5,1.8,1.8696
2026-08-04,outs,Sean Manaea,sean manaea,draftkings,16.5,1.8264,1.9174
2026-08-04,outs,Sean Manaea,sean manaea,fanduel,17.5,1.9259,1.8197
2026-08-04,outs,Tarik Skubal,tarik skubal,betmgm,18.5,2.2,1.625
2026-08-04,outs,Tarik Skubal,tarik skubal,betonlineag,18.0,1.7143,2.0
2026-08-04,outs,Tarik Skubal,tarik skubal,draftkings,18.5,2.31,1.5682
2026-08-04,outs,Tarik Skubal,tarik skubal,fanduel,18.5,2.3,1.5747
2026-08-04,outs,Trey Yesavage,trey yesavage,betmgm,17.5,1.9524,1.7692
2026-08-04,outs,Trey Yesavage,trey yesavage,bovada,17.5,1.8696,1.8
2026-08-04,outs,Trey Yesavage,trey yesavage,draftkings,17.5,1.8929,1.8403
2026-08-04,outs,Trey Yesavage,trey yesavage,fanduel,17.5,2.02,1.7246
2026-08-04,outs,Zack Littell,zack littell,betmgm,14.5,1.7692,1.9524
2026-08-04,outs,Zack Littell,zack littell,bovada,14.5,1.7407,1.9524
2026-08-04,outs,Zack Littell,zack littell,draftkings,14.5,1.7576,2.0
2026-08-04,outs,Zack Littell,zack littell,fanduel,14.5,1.7353,1.9804
